chain_seed,iteration,logpost,beta_tenure,beta_monthly,alpha_month,alpha_one,alpha_two,mu_alpha,tau_alpha,z_alpha_month,step_beta,step_z_alpha,step_mu_alpha,step_tau_alpha,chain
33.0,25995.0,-2989.787998345103,-0.7116020068696194,0.3177526772332164,-1.3298197835994674,-2.014579813472089,-2.531992202340739,-2.4871593746697576,0.7323484297116173,1.5803127911751311,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26000.0,-2994.824285528762,-0.6808424261138944,0.3418451877308583,-1.2917125761373043,-2.1099944417759255,-2.5150922375905234,-2.4596764886346523,0.7006724563718087,1.6669185464278806,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26005.0,-2991.7925817630635,-0.7344124095095725,0.24975926233494228,-1.31119675680418,-2.1268202201195883,-2.7435823367539354,-2.5624529803746308,0.776250013999722,1.6119242525010746,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26010.0,-2990.9828499016057,-0.7344124095095725,0.24975926233494228,-1.3229740978468219,-2.046881613581442,-2.7942345042068477,-2.517090897575869,0.7575264546957517,1.576336763326166,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26015.0,-2992.8261160734764,-0.7604140047104605,0.2674760332212419,-1.3010388704717308,-2.0475840508878758,-2.818307777937845,-2.5324974785330334,0.781215433599893,1.576336763326166,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26020.0,-2992.0515650929183,-0.7409757371735478,0.31538099367759903,-1.2374768672444703,-2.024074583645855,-2.839680951192701,-2.5997593655353963,0.8011206890225904,1.7004709988865507,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26025.0,-2990.0374571501143,-0.7791569729087192,0.31607150080273155,-1.2469129931127323,-1.8875633446350863,-2.6746936664264997,-2.4766936225336327,0.7192017193889811,1.7099244846990862,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26030.0,-2990.298098691961,-0.7791569729087192,0.31607150080273155,-1.1944592451328553,-1.8969416754953785,-2.7186070568724667,-2.4544223856092184,0.7192017193889811,1.7518911683731815,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26035.0,-2989.8113174253253,-0.7378457989291833,0.36432005502947035,-1.1803891628689624,-1.8828715932314857,-2.704536974608574,-2.4403523033453256,0.7192017193889811,1.7518911683731815,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26040.0,-2989.9508458037344,-0.7946919286080127,0.3950038564598677,-1.2451629794866323,-1.9032619985713781,-2.673013892894347,-2.4255206240223446,0.6737619698327497,1.7518911683731815,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26045.0,-2993.970456632586,-0.7745620081254475,0.4624043639852791,-1.2876566365311952,-1.9492798134159395,-2.539612483382344,-2.4351858139687566,0.6737619698327497,1.703167036457128,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26050.0,-2996.743071423295,-0.7558823662153619,0.45825797740534774,-1.1415912090054907,-1.803567809044428,-2.5008193046577256,-2.3215298655080416,0.6737619698327497,1.7512693047894217,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26055.0,-2992.9496293334487,-0.7311572136404861,0.4080893179337922,-1.2095493068558163,-1.830284752720737,-2.440603787464904,-2.357070437296496,0.6855023630174345,1.6739856670800342,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26060.0,-2992.8265140993617,-0.7542129364708072,0.3580699231411786,-1.2061246597454773,-1.8774950255371126,-2.590190077670392,-2.425020804126468,0.6855023630174345,1.7781064080007996,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26065.0,-2993.6809440171405,-0.7461746424092855,0.3285301723735188,-1.1552485564402382,-2.0187551618536825,-2.539180564544908,-2.416626669359146,0.6723140598393545,1.8761739316002204,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26070.0,-2991.718944869372,-0.7191422093396261,0.3121603528075638,-1.2220542854878205,-2.085560890901265,-2.6059862935924905,-2.483432398406728,0.6723140598393545,1.8761739316002204,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26075.0,-2992.725881890742,-0.7884016497834615,0.29917769132344535,-1.3054521585166237,-2.0572245393760724,-2.5320268431498967,-2.442933407216363,0.6723140598393545,1.6918897233408055,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26080.0,-2990.8383341836507,-0.8046168540455765,0.29652097489674767,-1.2328866942758514,-1.9944596585657344,-2.5935828183054688,-2.4498876633768805,0.6780875043124727,1.794755044682577,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26085.0,-2991.196518887496,-0.8443371574911531,0.31245787808831743,-1.2820452318377757,-1.9164987607211812,-2.5109011144309092,-2.3623916562238443,0.5869949989743112,1.8404695547216205,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26090.0,-2990.283888396157,-0.7894571962448067,0.3086014926302758,-1.2436065728041608,-1.8302436263240975,-2.4314718903585733,-2.3623916562238443,0.5869949989743112,1.9059533477705919,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26095.0,-2990.9865205211654,-0.7894571962448067,0.3086014926302758,-1.221861721148161,-1.7478008897256077,-2.3936140985248198,-2.303304557238721,0.5869949989743112,1.8423373929594375,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26100.0,-2990.329342018524,-0.7894571962448067,0.3086014926302758,-1.2186411981084502,-1.7756982519594968,-2.439947676859485,-2.4290823003015274,0.6393629322553072,1.8931987469516454,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26105.0,-2989.521019286881,-0.7894571962448067,0.3086014926302758,-1.1948023924130513,-1.8699364258187932,-2.542351642087396,-2.4290823003015274,0.626616396344975,1.9697536085681364,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26110.0,-2990.919522525856,-0.7404467572159941,0.26426696948260325,-1.154947151193383,-1.8826472284179612,-2.4803648188145893,-2.418697754934613,0.640675037561505,1.9725298000546951,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26115.0,-2991.9601514697188,-0.765205009119669,0.25993811099116393,-1.1370138202344053,-1.8344970176081041,-2.473906871708923,-2.3837084878501495,0.640675037561505,1.9459079791228187,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26120.0,-2989.7017959859654,-0.7600807159525604,0.26065305083622137,-1.2277357257224433,-1.8978883592702651,-2.518677659834324,-2.3356088604687497,0.5784784858190181,1.9151501082667992,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26125.0,-2988.140798137876,-0.7600807159525604,0.26065305083622137,-1.286538853046338,-1.9962195259967195,-2.5589038024641666,-2.3356088604687497,0.5558788818980821,1.8872276706038889,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26130.0,-2989.4548839020877,-0.8240270167374347,0.3308570292097462,-1.4204649664932871,-1.919907551989804,-2.690688153442713,-2.363523633891162,0.5560948986503469,1.6958592313770486,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26135.0,-2993.451866459555,-0.8089275535233379,0.4083947769551656,-1.4304259230361565,-2.035904092244891,-2.7045522086324194,-2.4075301787501084,0.5562675362215135,1.756536544179805,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26140.0,-2991.514023398723,-0.8281294671812881,0.3913717840440378,-1.3934313322907061,-1.9252622116218794,-2.7236295931686882,-2.4075301787501084,0.5941153770272055,1.7069055703181457,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26145.0,-2992.696506224191,-0.7819028709289196,0.37063636958308827,-1.3349100642987153,-2.1081491810254125,-2.8914256688536075,-2.4914371532235,0.6060594588405136,1.9082733089215398,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26150.0,-2992.5653328863496,-0.7887135159399129,0.402746545055641,-1.268175327545734,-2.028004040326075,-2.877767872124977,-2.465853057517818,0.6060594588405136,1.9761719951759005,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26155.0,-2993.315996010367,-0.7887135159399129,0.402746545055641,-1.2192597245026258,-2.053001545557232,-2.7705929629309543,-2.425488226680962,0.5999432181846777,2.0105711100930033,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26160.0,-2994.8151971257976,-0.8105690092895537,0.38569101135804734,-1.261541232146553,-2.025304754439204,-2.8056547210524823,-2.425488226680962,0.5999432181846777,1.9400952611087219,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26165.0,-2996.28112936664,-0.8189359908186766,0.38654091949286445,-1.1921985968910722,-1.9272662960921216,-2.735677173553354,-2.425488226680962,0.5977617628946198,2.063179190013377,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26170.0,-2992.779709343182,-0.81922935191012,0.3565189962778613,-1.1658931429489408,-1.8433455168302382,-2.499500423738997,-2.2716295316104,0.5977617628946198,1.8497944453773818,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26175.0,-2993.26880494702,-0.8061153123038898,0.3741134164817251,-1.1146387568732032,-1.875645355157065,-2.4114891372983984,-2.2494573813810987,0.5977617628946198,1.8984463292075011,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26180.0,-2993.31785426509,-0.8061153123038898,0.3741134164817251,-1.1040705592570452,-1.8895548963472537,-2.4663791760738065,-2.2494573813810987,0.5977617628946198,1.9161259438502682,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26185.0,-2994.895605759747,-0.7721790881233261,0.4079869056361526,-1.16427806296428,-1.90291348343737,-2.507917047447606,-2.281444068804163,0.5977617628946198,1.8689151350700055,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26190.0,-2997.933331099234,-0.7908787247485948,0.3626457212283106,-1.2379832666825659,-1.9766566433814887,-2.5842003177715775,-2.443932889619155,0.5977617628946198,2.0174418937351595,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26195.0,-2993.0747853933735,-0.7933326919139352,0.41074903871472745,-1.17105642476556,-1.7191561945459533,-2.473156158389164,-2.4779204928217258,0.6479984690235381,2.0167703019815235,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26200.0,-2993.0684212061064,-0.7933326919139352,0.41074903871472745,-1.1440839905270603,-1.6921837603074537,-2.4461837241506643,-2.450948058583226,0.6479984690235381,2.0167703019815235,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26205.0,-2992.7654395561303,-0.803389587429794,0.4220162572403982,-1.2347407902212326,-1.8178367639816895,-2.5066797622791093,-2.476101763351593,0.6479984690235381,1.9156850401220142,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26210.0,-2991.4425403937435,-0.8189015410269457,0.4089712263188863,-1.156861002528103,-1.9924102531337822,-2.475417590421679,-2.476101763351593,0.588313256704902,2.2424120921776565,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26215.0,-2990.778627406791,-0.8189015410269457,0.4089712263188863,-1.2169157872004912,-1.9732630423243331,-2.509041876085978,-2.479719039705202,0.588313256704902,2.146481042391559,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26220.0,-2992.755352292709,-0.7945837197198216,0.49924658937789496,-1.13132984346476,-1.8720811090525782,-2.427971054150603,-2.3745851799972244,0.5885260864186472,2.1124897693117317,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26225.0,-2994.232915510342,-0.7848409809386907,0.5246128516126626,-1.0281411151913402,-1.8726668349921807,-2.334934238850374,-2.2815144518011388,0.5836221811499048,2.1475765950846655,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26230.0,-2993.3914820369414,-0.7845281786565413,0.48685658121503855,-1.0738766812713496,-2.030309376126054,-2.458235252718647,-2.3863318899276678,0.5836221811499048,2.248809676956419,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26235.0,-2997.27631657615,-0.7442208742022112,0.528434571476586,-1.1099057248746322,-2.0766184938492898,-2.552111238620419,-2.3986848125052584,0.5836221811499048,2.2082421286513783,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26240.0,-2996.588118595816,-0.7561008798581718,0.5193178524952686,-1.1400204897706472,-2.053676925366353,-2.6138152662710845,-2.3986848125052584,0.5836221811499048,2.156642367935156,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26245.0,-2996.6534182102473,-0.7561008798581718,0.5193178524952686,-1.0531260049068125,-1.9591854956419439,-2.5146663527000563,-2.3013246831329903,0.5787694319579034,2.156642367935156,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26250.0,-2994.8868410085392,-0.7415274366361179,0.4529423021116346,-1.153257912050891,-1.9587131191422913,-2.4655785837561184,-2.2957469354140843,0.5299544771085939,2.155824835364272,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26255.0,-2994.7797851846776,-0.7415274366361179,0.4529423021116346,-1.1465886976224962,-1.9857236436759802,-2.4928241464032626,-2.2957469354140843,0.5250770230118457,2.188551750369894,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26260.0,-2997.6734439686466,-0.7591514392012528,0.4499931086021524,-1.055260968717226,-1.919014493008386,-2.363407782091822,-2.2957469354140843,0.5250770230118457,2.3624838115776265,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26265.0,-2995.774705475953,-0.7876645360535209,0.4685972458760754,-1.080735326530303,-1.8784705643379271,-2.369962678372047,-2.28347139010108,0.5250770230118457,2.29058978180358,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26270.0,-2998.558343082101,-0.8003740294572268,0.42058401047045896,-1.1006337908675725,-1.8708169614676844,-2.4750380257994786,-2.317191438398915,0.5250770230118457,2.3169127465398485,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26275.0,-2994.6541574597113,-0.7750659939075074,0.4665577896704625,-1.098559159459308,-1.7074930969351518,-2.3429178709298437,-2.2072243482348117,0.5250770230118457,2.1114334472611125,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26280.0,-2993.557005054184,-0.7703822812405734,0.47016229280531346,-1.0451051102174131,-1.8441927550092085,-2.471032050285526,-2.198002045503733,0.5250770230118457,2.19567203431088,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26285.0,-2994.1996767277037,-0.7522631274344938,0.46285433654683256,-1.0216834246262205,-1.8606372446956567,-2.495488611492339,-2.194615519706088,0.5606476026732417,2.0921022215865595,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26290.0,-2995.9292603815243,-0.803424056881576,0.3920650990604114,-1.09233723492538,-1.8945390784668745,-2.5015795670327234,-2.213886796430662,0.5360873622392827,2.0921022215865595,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26295.0,-2996.344008644521,-0.8115630714137048,0.38688645140436156,-1.1166063501892878,-1.8452688148985847,-2.500945248576425,-2.2159249465301762,0.549386457801193,2.000993254804071,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26300.0,-2994.69728207995,-0.8345970125954224,0.4375662197307051,-1.228877509556249,-1.8673908997300361,-2.356008415205528,-2.2151681934516736,0.5632923230757185,1.750939332015086,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26305.0,-2993.6798124114534,-0.8432939229811907,0.45807460135570904,-1.2100597833392166,-1.8941542304888592,-2.5643903253034974,-2.2151681934516736,0.5491296437680846,1.8303663288244316,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26310.0,-2996.306357870852,-0.842786368357169,0.46704052719656164,-1.1992040423517436,-1.8478861874013714,-2.5012486650298884,-2.2512107625050715,0.5458195351230589,1.9273892787955005,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26315.0,-2997.8752351615817,-0.8563861011174803,0.4346531271689838,-1.0908567494667143,-1.8591121497265728,-2.593144388672027,-2.2512107625050715,0.5820727979557908,1.993486067573437,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26320.0,-2997.779038514931,-0.8563861011174803,0.4346531271689838,-1.1399216007849204,-1.9970842439555292,-2.4807277426538223,-2.2369879118135536,0.5515939088278278,1.9889021496991672,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26325.0,-2997.9328961647434,-0.873556320085719,0.4092908656339243,-1.1335381120545382,-1.8578081703392657,-2.3890069047493716,-2.211962072076162,0.5515939088278278,1.9551049109903036,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26330.0,-2997.3252700267594,-0.8920773124688711,0.45506543277955475,-1.23821518745408,-1.812119038578962,-2.611885303867443,-2.297276594733952,0.5515939088278278,1.9200019984456407,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26335.0,-2998.2613517183368,-0.8609605781081006,0.4131062063756833,-1.0864980011600456,-1.7405579121822983,-2.5376736276266745,-2.3409706489245137,0.6261617230192071,2.0034323428709295,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26340.0,-2994.2058836910214,-0.8090843983733135,0.4388321014938407,-1.1190840328678395,-1.6970047941528863,-2.380418537416386,-2.347154806413614,0.6565540261193614,1.8704793888850684,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26345.0,-2996.265402805291,-0.8728823849495946,0.4356101656833081,-1.112601542195862,-1.6386542159715103,-2.2080653297447794,-2.3250643875148946,0.6565540261193614,1.8467068924783459,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26350.0,-2994.05092484442,-0.8728823849495946,0.4356101656833081,-1.1719415390725807,-1.6918754125137923,-2.3556302048690196,-2.366780258009875,0.63914682003346,1.8694276205187774,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26355.0,-2992.6071863691227,-0.826333431340855,0.4618031297476485,-1.1023443493679008,-1.707915189003261,-2.4033055278510758,-2.366906239086965,0.6252713293828354,2.0224210359480757,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26360.0,-2995.2064535542645,-0.757363370492885,0.4673902984975573,-1.1422652219748144,-1.7682859046653703,-2.3624131558165984,-2.366906239086965,0.6252713293828354,1.9585753569109177,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26365.0,-2995.6211101331487,-0.7634013762099223,0.46519166946475266,-1.132238949953737,-1.9058575827324087,-2.255373309264647,-2.3295562255041213,0.6252713293828354,1.9148763413351741,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26370.0,-2994.374201531685,-0.7634013762099223,0.46519166946475266,-1.140048591626567,-1.7903625444715863,-2.379246978668696,-2.3295562255041213,0.6270605933662022,1.8969580395604353,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26375.0,-2995.9121051477737,-0.8425004530533372,0.4572353728533863,-1.1292911953946678,-1.710958230516737,-2.389456576568088,-2.2844354747615863,0.6274984870651168,1.8408718159141102,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26380.0,-2996.381342443387,-0.7881158605828151,0.4524060488403341,-1.229381065802732,-1.9282398134002166,-2.6367152393900892,-2.4059769497011283,0.6249818080670604,1.8826082114891702,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26385.0,-3002.3623728443326,-0.7618090054223053,0.42136667026772595,-1.2137868349099075,-1.7540753456960463,-2.713949995709512,-2.428831107044729,0.5953050247839857,2.041044878758946,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26390.0,-3004.1399223794283,-0.832815967753371,0.4696033922689524,-1.2318180618250276,-1.8025659941190117,-2.8578737746339042,-2.470912117568332,0.5953050247839857,2.08144397268094,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26395.0,-3005.49538729917,-0.832815967753371,0.4696033922689524,-1.2707021151908724,-1.8820441459138226,-2.8194797778568494,-2.550344940650503,0.5953050247839857,2.1495582469238625,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26400.0,-3003.3049543448547,-0.7891886775520165,0.5188092006858447,-1.170004349868664,-1.896513588954242,-2.8792142421688665,-2.690254997717847,0.6548203322686952,2.321630183018465,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26405.0,-3001.912514430216,-0.8493321638350695,0.4997097041474952,-1.2165998027672271,-2.0076343929694653,-2.807495803034156,-2.709318002147775,0.626935392437682,2.3809761219198124,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26410.0,-3000.9573839333157,-0.838305623287762,0.4723092880372666,-1.3750148386629155,-2.0608828591867265,-2.8437501652754866,-2.73607423498467,0.5915971784225988,2.300652278212019,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26415.0,-3001.087269695378,-0.8475285098632631,0.48262716476412215,-1.3540022727093823,-2.0765669084423495,-2.8704176195188404,-2.73607423498467,0.5915971784225988,2.336170645641627,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26420.0,-2999.829411540395,-0.8232324614119197,0.5231193219350326,-1.311535995046314,-2.001216490173626,-2.7039234669258936,-2.7200871272002236,0.5915971784225988,2.3809294288887424,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26425.0,-2997.4423220712474,-0.8502466920575689,0.5206122722507899,-1.274724032329278,-1.9377972251581839,-2.7229994344629835,-2.6784033993589076,0.5915971784225988,2.372694492513167,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26430.0,-3000.7407783292847,-0.7904564355892829,0.5294764071527431,-1.343111498254081,-1.9364278486827005,-2.78232140815962,-2.7604153694833022,0.6055051474762024,2.340696651608439,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26435.0,-3000.4939497865084,-0.7904564355892829,0.5294764071527431,-1.3212273410286932,-1.9996251709958819,-2.880960417784479,-2.8343592715282977,0.6025193072743131,2.51134181466273,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26440.0,-2997.958131432607,-0.8000713931844455,0.5082768771085155,-1.3057275231117087,-2.0041553355185844,-2.7948375230938236,-2.751998334423508,0.5970971202437689,2.422170133262993,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26445.0,-2995.4873190932485,-0.8520158897687735,0.5047253285325114,-1.299242945021934,-1.8063841311424662,-2.694305597247746,-2.6865460726814607,0.6050297576660778,2.2929502393586296,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26450.0,-2994.492609016987,-0.8417654619184995,0.4663352702832722,-1.2790315644117565,-1.8796759184286178,-2.6533704752003766,-2.6865460726814607,0.6344989451461036,2.2183086655023536,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26455.0,-2996.074875793818,-0.8510302337199456,0.4537015035206002,-1.3422756840838768,-1.8791645558583512,-2.6459874393526257,-2.738033895259616,0.6344989451461036,2.199780191682341,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26460.0,-2997.013986017204,-0.8050231210084225,0.5175376655331181,-1.2919075132728755,-2.046975594946922,-2.617984756271835,-2.6729106132511657,0.5946621275116171,2.3223323566226464,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26465.0,-2998.0643836317545,-0.8425503580714475,0.5129414576153634,-1.2580272741389522,-2.0095395495168926,-2.463683406437103,-2.656987563856453,0.5946621275116171,2.352529655068998,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26470.0,-2998.1556514829017,-0.8007580181123315,0.47338292138821986,-1.3089401197500585,-1.9552047020888792,-2.471500807096992,-2.577836603477338,0.5557389914409566,2.2832597735084255,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26475.0,-2997.5708263205206,-0.8626305181032072,0.4381175565040934,-1.299237489949582,-1.9745803258508376,-2.3730953223061113,-2.4909744639254865,0.533101791964829,2.2354773364831018,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26480.0,-2998.3111650830133,-0.8167778065022252,0.47482407434176893,-1.2767444359503985,-1.9871964861094422,-2.3133221039640626,-2.44981768943606,0.5257975479027962,2.2310359912567086,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26485.0,-2996.951900470916,-0.8008245335952037,0.5051901088512858,-1.1954919351153488,-2.012464241308595,-2.472610045700033,-2.49215769911013,0.5821376078793101,2.2274213973538854,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26490.0,-2999.470938094028,-0.8430257578362672,0.5142321592387108,-1.2227771188018797,-2.0360381639871896,-2.4940936635190165,-2.513552517782132,0.5794931307177248,2.2274213973538854,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26495.0,-3001.3804928267023,-0.8252775936628683,0.5261550679653717,-1.329031300261589,-1.9325128953693407,-2.6456402114918145,-2.513552517782132,0.5563357179564027,2.129148245005129,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26500.0,-3002.17633018779,-0.8252775936628683,0.5261550679653717,-1.3073225652140155,-1.8093779234750893,-2.5784943858321308,-2.513552517782132,0.5834268989108377,2.0674911541102237,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26505.0,-3002.8027930396065,-0.8774464817042731,0.5266365366592872,-1.3242677832852063,-1.823700277469933,-2.6520807068746293,-2.493022811761578,0.6207620565830667,1.8827745930698254,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26510.0,-3001.218204404317,-0.9042587138068859,0.4949988590936789,-1.3529951021825255,-1.9311425128209314,-2.659085294339272,-2.53103064276811,0.6207620565830667,1.8977247853549293,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
33.0,26515.0,-3002.5124194377227,-0.9244250288697127,0.48943164942721534,-1.3802841949034048,-1.9618515911520553,-2.5642299263125357,-2.5134209838489676,0.5947284281484535,1.9053012018835498,0.0344789178861072,0.09212753022247434,0.13131874638835886,0.2681717266407616,3
